"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","A1zNzb href","J8zHNe","bbPy1","W4Efsd 7"
"https://www.google.com/maps/place/Kaizen+All+You+Can+Eat+BBQ+Grill+%26+Shabu-Shabu/data=!4m7!3m6!1s0x2e7883bcf2b2ad6f:0xfbd151c8be146f63!8m2!3d-7.9724341!4d112.6182539!16s%2Fg%2F11n0hn_58l!19sChIJb62y8ryDeC4RY28UvshR0fs?authuser=0&hl=id&rclk=1","Kaizen All You Can Eat BBQ Grill & Shabu-Shabu","4,7","(2.346)","·","Rp 150–175 rb","BBQ","·","","·","Jl. Wilis No.25","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAELTDVXV_vmtUiLFb1zHz5LccMag3Lx18Pi3J3B8v19iu8JRk9rS7pyP_X-61DP0kGpjk9BkbLs-zHDSlkC224HjHiEMxiVaMIh8wNvbxT7J6gEycaUUUfnLtjyEiaPsXaDHneClQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Makanan","5/10
Tempat 7/10
Service 5/10
Kebersihan toilet 5/10""","https://www.google.com/maps/reserve/v/dine/c/kg7KOlTv6kU?source=pa&opi=79508299&hl=id-ID&gei=ZC32aejMEdiE4-EPqveywAI&sourceurl=https://www.google.com/search?tbm%3Dmap%26authuser%3D0%26hl%3Did%26gl%3Did%26pb%3D!4m12!1m3!1d168793.86176874195!2d112.63191365051745!3d-7.979438299058261!2m3!1f0!2f0!3f0!3m2!1i1470!2i919!4f13.1!7i20!8i80!10b1!12m26!1m5!18b1!30b1!31m1!1b1!34e1!2m4!5m1!6e2!20e3!39b1!10b1!12b1!13b1!16b1!17m1!3e1!20m4!5e2!6b1!8b1!14b1!46m1!1b0!96b1!99b1!19m4!2m3!1i360!2i120!4i8!20m65!2m2!1i203!2i100!3m2!2i4!5b1!6m6!1m2!1i86!2i86!1m2!1i408!2i240!7m33!1m3!1e1!2b0!3e3!1m3!1e2!2b1!3e2!1m3!1e2!2b0!3e3!1m3!1e8!2b0!3e3!1m3!1e10!2b0!3e3!1m3!1e10!2b1!3e2!1m3!1e10!2b0!3e4!1m3!1e9!2b1!3e2!2b1!9b0!15m16!1m7!1m2!1m1!1e2!2m2!1i195!2i195!3i20!1m7!1m2!1m1!1e2!2m2!1i195!2i195!3i20!22m5!1sqCX2adhkj5Cd6w-oocz5DQ:3914!2s1i:0,t:246204,p:qCX2adhkj5Cd6w-oocz5DQ:3914!7e81!12e22!17sqCX2adhkj5Cd6w-oocz5DQ:3915!24m109!1m27!13m9!2b1!3b1!4b1!6i1!8b1!9b1!14b1!20b1!25b1!18m16!3b1!4b1!5b1!6b1!9b1!13b1!14b1!17b1!20b1!21b1!22b1!32b1!33m1!1b1!34b1!36e2!10m1!8e3!11m1!3e1!17b1!20m2!1e3!1e6!24b1!25b1!26b1!27b1!29b1!30m1!2b1!36b1!37b1!39m3!2m2!2i1!3i1!43b1!52b1!54m1!1b1!55b1!56m1!1b1!61m2!1m1!1e1!65m5!3m4!1m3!1m2!1i224!2i298!72m22!1m8!2b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!4b1!8m10!1m6!4m1!1e1!4m1!1e3!4m1!1e4!3sother_user_google_review_posts__and__hotel_and_vr_partner_review_posts!6m1!1e1!9b1!89b1!90m2!1m1!1e2!98m3!1b1!2b1!3b1!103b1!113b1!114m3!1b1!2m1!1b1!117b1!122m1!1b1!126b1!127b1!128m1!1b0!26m4!2m3!1i80!2i92!4i8!27m5!2sUniversitas%2BBrawijaya,%2BJl.%2BVeteran%2BNo.10-11,%2BKetawanggede,%2BKec.%2BLowokwaru,%2BKota%2BMalang,%2BJawa%2BTimur%2B65145!3s0x2e78827f2d620975:0xf19b7459bbee5ed5!4m2!3d-7.952464999999999!4d112.613677!30m28!1m6!1m2!1i0!2i0!2m2!1i530!2i919!1m6!1m2!1i1420!2i0!2m2!1i1470!2i919!1m6!1m2!1i0!2i0!2m2!1i1470!2i20!1m6!1m2!1i0!2i899!2m2!1i1470!2i919!31b1!34m19!2b1!3b1!4b1!6b1!8m6!1b1!3b1!4b1!5b1!6b1!7b1!9b1!12b1!14b1!20b1!23b1!25b1!26b1!31b1!37m1!1e81!42b1!46m1!1e9!47m0!49m10!3b1!6m2!1b1!2b1!7m2!1e3!2b1!8b1!9b1!10e2!50m246!1m241!2m7!1u3!4sBuka%2Bsekarang!5e1!9s0ahUKEwii_OXviZuUAxX14zgGHXq1DWwQ_KkBCAcoAg!10m2!3m1!1e1!2m7!1u2!4sRating%2Btertinggi!5e1!9s0ahUKEwii_OXviZuUAxX14zgGHXq1DWwQ_KkBCAgoAw!10m2!2m1!1e1!2m11!1u62!2e1!4s!5e3!9s0ahUKEwii_OXviZuUAxX14zgGHXq1DWwQ_KkBCAkoBA!10m5!64m4!2m3!1i1!2i25000!3sIDR!2m11!1u62!2e1!4s!5e3!9s0ahUKEwii_OXviZuUAxX14zgGHXq1DWwQ_KkBCAooBQ!10m5!64m4!2m3!1i25000!2i50000!3sIDR!2m11!1u62!2e1!4s!5e3!9s0ahUKEwii_OXviZuUAxX14zgGHXq1DWwQ_KkBCAsoBg!10m5!64m4!2m3!1i50000!2i75000!3sIDR!2m11!1u62!2e1!4s!5e3!9s0ahUKEwii_OXviZuUAxX14zgGHXq1DWwQ_KkBCAwoBw!10m5!64m4!2m3!1i75000!2i100000!3sIDR!2m11!1u62!2e1!4s!5e3!9s0ahUKEwii_OXviZuUAxX14zgGHXq1DWwQ_KkBCA0oCA!10m5!64m4!2m3!1i100000!2i125000!3sIDR!2m11!1u62!2e1!4s!5e3!9s0ahUKEwii_OXviZuUAxX14zgGHXq1DWwQ_KkBCA4oCQ!10m5!64m4!2m3!1i125000!2i150000!3sIDR!2m11!1u62!2e1!4s!5e3!9s0ahUKEwii_OXviZuUAxX14zgGHXq1DWwQ_KkBCA8oCg!10m5!64m4!2m3!1i150000!2i175000!3sIDR!2m11!1u62!2e1!4s!5e3!9s0ahUKEwii_OXviZuUAxX14zgGHXq1DWwQ_KkBCBAoCw!10m5!64m4!2m3!1i175000!2i200000!3sIDR!2m11!1u62!2e1!4s!5e3!9s0ahUKEwii_OXviZuUAxX14zgGHXq1DWwQ_KkBCBEoDA!10m5!64m4!2m3!1i200000!2i225000!3sIDR!2m11!1u62!2e1!4s!5e3!9s0ahUKEwii_OXviZuUAxX14zgGHXq1DWwQ_KkBCBIoDQ!10m5!64m4!2m3!1i225000!2i250000!3sIDR!2m10!1u62!2e1!4s!5e3!9s0ahUKEwii_OXviZuUAxX14zgGHXq1DWwQ_KkBCBMoDg!10m4!64m3!2m2!1i250000!3sIDR!3m1!1u3!3m1!1u2!3m88!1u62!2m7!1m5!64m4!2m3!1i1!2i25000!3sIDR!2s!2m7!1m5!64m4!2m3!1i25000!2i50000!3sIDR!2s!2m7!1m5!64m4!2m3!1i50000!2i75000!3sIDR!2s!2m7!1m5!64m4!2m3!1i75000!2i100000!3sIDR!2s!2m7!1m5!64m4!2m3!1i100000!2i125000!3sIDR!2s!2m7!1m5!64m4!2m3!1i125000!2i150000!3sIDR!2s!2m7!1m5!64m4!2m3!1i150000!2i175000!3sIDR!2s!2m7!1m5!64m4!2m3!1i175000!2i200000!3sIDR!2s!2m7!1m5!64m4!2m3!1i200000!2i225000!3sIDR!2s!2m7!1m5!64m4!2m3!1i225000!2i250000!3sIDR!2s!2m6!1m4!64m3!2m2!1i250000!3sIDR!2s!4BIAE!2e2!3m2!1b1!3b1!59BQ2dBd0Fn!67m5!7b1!10b1!14b1!15m1!1b0!69i777!77b1%26q%3DMakanan%2Bsiap%2Bsaji%26ech%3D73%26psi%3DqCX2adhkj5Cd6w-oocz5DQ.1777739181980.1%26sxsrf%3DANbL-n7IQtAY_xdYj5oNOncAJm-rtMyzow:1777741156225%26sec_act%3Dsr","Reservasi tempat","","· Buka Min pukul 10.00"
"https://www.google.com/maps/place/Kayungyun/data=!4m7!3m6!1s0x2e78821f83c7b5f9:0x95abd3b113317896!8m2!3d-7.9258698!4d112.595314!16s%2Fg%2F11b75jcnjh!19sChIJ-bXHgx-CeC4RlngxE7HTq5U?authuser=0&hl=id&rclk=1","Kayungyun","4,5","(131)","·","Rp 1–25.000","Indonesia","·","","·","Jl. Tirto Utomo No.47","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFtM20O02oopmLvfvKVqYKBrXDIc-jh37eGXC5-htq2Rg5jC11GcveWa5ZiKqVLs_Bzw1b6StXcFIRr9sj9uQTOyWoV7RBVSG7ySt1-MM8HvjEUGTFbfmOIkYkoeCsL6EDcF9c2cQ=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bubur kacang ijo ama ketan itemnya juga enak, pas bgt ga kemanisan.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNzVqY25qaBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ZC32aejMEdiE4-EPqveywAI&ei=ZC32aejMEdiE4-EPqveywAI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Tweety+Frozen+Food/data=!4m7!3m6!1s0x2dd62983e0eb2447:0xbecb0f6f2c1a98dc!8m2!3d-7.9907956!4d112.6281985!16s%2Fg%2F11qg1njxy_!19sChIJRyTr4IMp1i0R3JgaLG8Py74?authuser=0&hl=id&rclk=1","Tweety Frozen Food","4,4","(13)","","","Toko","·","","Jl. Tanimbar No.4b","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGUi5kwVUyj4Q3Uzj51-kEzT0u4N01s2QQjT-Kg0pzkH-WWHjUxNUDO7sV1rA7h8_TXIWOHjJL3smTakJ1pO82DoMNqviVjrj4uSgdvQyR8iQXaas-C_tqkJ_8xYsLapk48fvN0aA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Aneka macam","makanan siap saji","yg dibekukan""","","","","· Buka Min pukul 10.00"
"https://www.google.com/maps/place/Burger+King+Plaza+Araya/data=!4m7!3m6!1s0x2dd62902d8c84109:0x76e8de7353f4564c!8m2!3d-7.9362903!4d112.6504916!16s%2Fg%2F11fp52c5w3!19sChIJCUHI2AIp1i0RTFb0U3Pe6HY?authuser=0&hl=id&rclk=1","Burger King Plaza Araya","4,7","(2.401)","·","Rp 25–50 rb","Makanan Siap Saji","·","","Area Halaman Luar, Plaza Araya, Jl. Blimbing Indah Megah No.2","Jaringan burger panggang cepat saji","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEKgHpnOnMZNBpwaix2P2UWC3LTIqK6pjmCFVziPwUYb7zvHdirLk3ycz_ZMJpiLtCWof7mW_0opsqzCf2hcsQLSLUe6HglvEs_luNqpqNB24GHioBbEYRDvNEfwBBGlZK51Zlp=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak fres tempat nyaman bersih pelayanan baik staf ramah""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmcDUyYzV3MxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ZC32aejMEdiE4-EPqveywAI&ei=ZC32aejMEdiE4-EPqveywAI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Frozza+Frozen+Food/data=!4m7!3m6!1s0x2dd6291f070f040d:0x9153fb95b267ba3e!8m2!3d-7.9565034!4d112.6405001!16s%2Fg%2F11gyypsn9d!19sChIJDQQPBx8p1i0RPrpnspX7U5E?authuser=0&hl=id&rclk=1","Frozza Frozen Food","4,7","(78)","","","Toko Makanan","·","","·","Jl. Ciwulan No.11","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFdzuDOotug271qD9c4Pkiv5n5hVGJ5E_TviGD48egQ6qA0iXvQYoq2C3-yKidnT7n-YhmY4j0NT0LhU5CXRHDc8SFCYX7PHq-W1YH3e6nHKlYU0Ug2YOzW0fyvg5BKG6N5MeL_=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Frozen food nya lengkap banget dan harganya juga terjangkau.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFneXlwc245ZBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ZC32aejMEdiE4-EPqveywAI&ei=ZC32aejMEdiE4-EPqveywAI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 07.30"
"https://www.google.com/maps/place/Ocean+Garden+Soekarno+Hatta/data=!4m7!3m6!1s0x2dd629e6ef01731b:0x6163900429e75c5!8m2!3d-7.9382!4d112.6277!16s%2Fg%2F11xgkxqcn!19sChIJG3MB7-Yp1i0RxXWeQgA5FgY?authuser=0&hl=id&rclk=1","Ocean Garden Soekarno Hatta","4,7","(10.316)","·","$$","Hidangan Laut","·","","·","Jl. Soekarno Hatta No.83B","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGUYELdSSg3Xh_WvDel-lUZyGu_6wjLkvNio_0XX839bUzFZAZ9-uB-Xu77Y3JRovW4XYJqNGGB4nB2jF910YDiJql0nDhN_ClVKf7vhmEJcPU_PoCGpnGlWeyAbTmXvVHIWkzp=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Makanan","enak, harga sesuai dengan kualitas dan kuantitas makanan minuman.""","","","","· Buka Min pukul 10.00"
"https://www.google.com/maps/place/Dapur+Phapin+%28Aneka+Makanan+siap+saji%29/data=!4m7!3m6!1s0x2dd623d2571cdd19:0x8f42bc0b03ea9b1c!8m2!3d-8.0989131!4d112.7169411!16s%2Fg%2F11nr_ytxgm!19sChIJGd0cV9Ij1i0RHJvqAwu8Qo8?authuser=0&hl=id&rclk=1","Dapur Phapin (Aneka Makanan siap saji)","4,0","(2)","","","Brunch","·","","Jalan Sukolilo No.15, RT.001/RW.001","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGpdMHyFG_VCWfP3goYLDQbR-n7KYeWcX4OsZ3cmmzlLfFaA-Kj7k6DuXDJWwrRpTqHmgxrMQY1LwQx-HSXWI3mXIo60uQB-11-Jxru7AsyQzzbNG8o5HmxFw_w0E-DrPBUOGj1dQ=w123-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Varian menu buanyak, rasa dijamin 👍""","","","","","","· Buka Min pukul 07.30"
"https://www.google.com/maps/place/Supermama+Frozen+Foods/data=!4m7!3m6!1s0x2dd628492759be3d:0x3c52ee1782182e21!8m2!3d-7.9681867!4d112.6485341!16s%2Fg%2F11bws8cgby!19sChIJPb5ZJ0ko1i0RIS4YghfuUjw?authuser=0&hl=id&rclk=1","Supermama Frozen Foods","4,6","(596)","","","Toko makanan beku","·","","·","Jl. Comal IV No.19","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF9NF86CWU2Eej8e6MzcjFlPISgX2qanYqj7VoWvIpoUpXP-ZxjbVb5tq40O9m9A5te_B4cln9DVbEBEdp_jzPZNtANiufyG_PWLdiTZkSwBlA7LAS5RT8wkOC4tIC7nxCS7xQ=w135-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""banyak variasi dan jenis jenis frozen food nya, tempatnya juga luas""","","","","","","· Buka Sen pukul 08.00"
"https://www.google.com/maps/place/gorengan+kres+endess/data=!4m7!3m6!1s0x2e78838b34b69c63:0xcade450b7ecccb00!8m2!3d-7.9382672!4d112.6064421!16s%2Fg%2F11s4f_0pmw!19sChIJY5y2NIuDeC4RAMvMfgtF3so?authuser=0&hl=id&rclk=1","gorengan kres endess","5,0","(1)","","","Restoran","·","","3J64+MHW, Gg. 14","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEhYN2ijsVQAD-t-tE85QlE94A6zXg5CkeWWP60tXAnbQVieDLou04jAi-faVx7pJo_xQEivJLUvJvLq38LFPanNp0j4Xp7BuW6UtFQybYHK58FeCfiM5kvrFfeTww4DouxS0fS=w115-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""saya sangat senang dengan","makanan siap saji",".""","","","","· Buka Sen pukul 10.00"
"https://www.google.com/maps/place/Jank+Jank+Wing+Lovers+Office/data=!4m7!3m6!1s0x2dd629db7088d5a1:0x558eb63877daaa33!8m2!3d-7.962037!4d112.6331864!16s%2Fg%2F11df0ystsg!19sChIJodWIcNsp1i0RM6radzi2jlU?authuser=0&hl=id&rclk=1","Jank Jank Wing Lovers Office","4,6","(24)","","","Kantor Perusahaan","·","","·","Jl. Lebaksari No.16","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGQUT_AHUslPdfObBPGZC3NsBxyRiZwRwTQlxK12Zfch_JKtob0j0AhhbVoS7qjWOzNWhr8YEtBc_18lilP7eBwR3Xj6HcpAzODIjAmBQSMuyt6R7pAaHZso46zqYRF7aorXfc=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harga bersahabat, terbaik kalo soal chicken wings murah dan enak""","","","","","","· Buka Sen pukul 09.00"
"https://www.google.com/maps/place/Depot+2+Legenda/data=!4m7!3m6!1s0x2dd6294f867379bf:0xd561c4c1ed59d03e!8m2!3d-7.9399474!4d112.6356553!16s%2Fg%2F11np2jfyhl!19sChIJv3lzhk8p1i0RPtBZ7cHEYdU?authuser=0&hl=id&rclk=1","Depot 2 Legenda","4,5","(908)","·","Rp 25–50 rb","Restoran","·","","·","Jl. C. Penataran No.8","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHGl03xyFX9DFq0RpLqO5XfCJXIwa8w-5DihiN6HeTBrkC-O5VXkNZkS9RZZQ8VndGY8u9QXVauv130-Illc78_X_9tzzfvuAaiwqhydzmrjAq2rWn_wiGYnrz9WhKSo-ysYQxeKcNzwNC5=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya juga enak, tapi nggak yang bikin pengen balik lagi.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFucDJqZnlobBgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ZC32aejMEdiE4-EPqveywAI&ei=ZC32aejMEdiE4-EPqveywAI&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 07.00"
"https://www.google.com/maps/place/Burger+Buto+Sarangan/data=!4m7!3m6!1s0x2dd629cd3c0b604b:0x1fb155b3051df202!8m2!3d-7.959849!4d112.6321433!16s%2Fg%2F1v_x6w2f!19sChIJS2ALPM0p1i0RAvIdBbNVsR8?authuser=0&hl=id&rclk=1","Burger Buto Sarangan","4,3","(6.192)","·","Rp 25–50 rb","Makanan Siap Saji","·","","Jl. Sarangan No.27","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF6iV1Nlu_zYrti4J9LX4afI5hw6O3oOcqN_GaxrhN3fnWW3pOryONLk7WGupwKYcIgoE-IgEYNLVPsxxZCJTRYCs2v0PC1pLpJUbIC7sP_SChiHBAIoUGUOjafe6YuaOn7jd8=w184-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Makanan","legendaris dengan citra rasa yang khas + harganya murah""","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXZfeDZ3MmYYAToDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ZC32aejMEdiE4-EPqveywAI&ei=ZC32aejMEdiE4-EPqveywAI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 11.30"
"https://www.google.com/maps/place/tahu+telor+bu+sri+han/data=!4m7!3m6!1s0x2dd629b0924a2e71:0x7f40604703dc30e6!8m2!3d-7.9618284!4d112.6280135!16s%2Fg%2F11nt45_n6j!19sChIJcS5KkrAp1i0R5jDcA0dgQH8?authuser=0&hl=id&rclk=1","tahu telor bu sri han","4,6","(16)","·","$","Rumah Makan","·","","·","Jl. Tapak Siring Gg. III No.33","Tutup","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mYr85Jh1iGZSUq69QLs3iw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=31.251217&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Alternatip","makanan siap saji","dan hangat😊""","","","","· Buka Min pukul 09.00"
"https://www.google.com/maps/place/Nasi+Pecel+Tumpang,+Rawon,+Campur+Lauk+Pauk+%26+Masakan+Siap+Saji/data=!4m7!3m6!1s0x2dd629b5cd607827:0xed0d2656b08cbed9!8m2!3d-7.9561643!4d112.6465887!16s%2Fg%2F11h6npdjzx!19sChIJJ3hgzbUp1i0R2b6MsFYmDe0?authuser=0&hl=id&rclk=1","Nasi Pecel Tumpang, Rawon, Campur Lauk Pauk & Masakan Siap Saji","5,0","(1)","","","Restoran","·","","Jl. Phospat No.44","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGPhfkbNkTGG50AKxhGGi1LcS0WBylwJTUvCtNgKGNXCEN4uahfYHHhxlqYnMgDXaKtkh9qODfRPj97f3EJxXnOKfkMNPtxNWmgv_gNTvqwUuGCxPWCOKCfIuriK3zcoiNRlnu70A=w124-h92-k-no","","Makan di tempat","Bawa pulang","","","","",""
"https://www.google.com/maps/place/Makanan+cepat+saji/data=!4m7!3m6!1s0x2dd625969a074e2d:0x8da841922b696f15!8m2!3d-8.0049082!4d112.7399642!16s%2Fg%2F11q9rn921b!19sChIJLU4HmpYl1i0RFW9pK5JBqI0?authuser=0&hl=id&rclk=1","Makanan cepat saji","","","","","Seblak","·","","Perempatan toko, Jl. Kamboja No.131, RT.14/RW.5","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH_VWi3y8_bsnnM8yQSyykKpAIZmuaTYq5r9yV3Z2uCIhEehyGhkthheq6-RWpaNdYh8D8Qem4i4ilYXcgrskp-q_0Jbfr3Z9tRmbLVF30GymiilBJknqjgPmm2tXl6zUZ-F1ZB=w163-h92-k-no","","Makan di tempat","Bawa pulang","","","","","· Buka Min pukul 07.30"
"https://www.google.com/maps/place/tahu+telor+bu+sri+han/data=!4m7!3m6!1s0x2dd629b0924a2e71:0x7f40604703dc30e6!8m2!3d-7.9618284!4d112.6280135!16s%2Fg%2F11nt45_n6j!19sChIJcS5KkrAp1i0R5jDcA0dgQH8?authuser=0&hl=id&rclk=1","tahu telor bu sri han","4,6","(16)","·","$","Rumah Makan","·","","·","Jl. Tapak Siring Gg. III No.33","Tutup","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mYr85Jh1iGZSUq69QLs3iw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=31.251217&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Alternatip","makanan siap saji","dan hangat😊""","","","","· Buka Min pukul 09.00"
"https://www.google.com/maps/place/Superindo+Bendungan+Sutami+Malang/data=!4m7!3m6!1s0x2e78832847b508af:0x795aa2530d95767d!8m2!3d-7.9633973!4d112.6138589!16s%2Fg%2F11qg0my1g1!19sChIJrwi1RyiDeC4RfXaVDVOiWnk?authuser=0&hl=id&rclk=1","Superindo Bendungan Sutami Malang","4,6","(2.316)","","","Toko Swalayan","·","","·","Jl. Bendungan Sutami","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE6rY2nH9Y4FHbF6eGb8OZwECotlWlwGyyjEj8f1d_YPsPJLdqAiOmkL22HSKU0pFPDg94vaCR_A2YpEgRAXoEO3_7NKayXuiYmfXY4N2BNfSjMB-EhHEqzuh999G8bN9t9oSu6mw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Banyak lengkap, fresh foodnya juga fresh banget.""","","","","","","· Buka Min pukul 07.00"
"https://www.google.com/maps/place/Waroeng+Tani/data=!4m7!3m6!1s0x2e78815170124a0f:0xf8b556366c8e158f!8m2!3d-7.9223223!4d112.5833473!16s%2Fg%2F11h3kbp2zl!19sChIJD0oScFGBeC4RjxWObDZWtfg?authuser=0&hl=id&rclk=1","Waroeng Tani","4,6","(3.453)","·","Rp 25–50 rb","Prasmanan","·","","Jl. TPST","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHYU8LULSFUFmdVEvZ_jX7sfhYebhtlrSnvC_cpynITmQlLOaL-kCRFimmEPzMC9OzfBRtZKZZpCnuwNxDvDCxGQDZD0U-W5ZZIwt8CMFz5KKxtmISwSYAnUKJb6BmnDqDtk1fWDQ=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak lengkap menunya  harga terjangkau""","","","","","","· Buka Min pukul 08.00"
"https://www.google.com/maps/place/Warung+101/data=!4m7!3m6!1s0x2dd6284346fe3157:0x75bbaa37555fe647!8m2!3d-7.9766575!4d112.6545537!16s%2Fg%2F11b6gpf54h!19sChIJVzH-RkMo1i0RR-ZfVTequ3U?authuser=0&hl=id&rclk=1","Warung 101","4,8","(17)","","","Nasi","·","","Jl. Raya Sawojajar No.101","","Segera tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG0airbvr8ixV6Rz4GGiWd6A6vYleLO4RL-U582DAo9zo8egXxLfZruhjFvBYG2UHJjVm-9t9x47lxl84f3LXG-2vPzY_2qcno-wXlP6sdK9Wr9LVt1pPUYzaC31aacRQvnDwHjtw=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sukses selalu""","","","","","","· 00.00 · Buka Min pukul 15.00"
"https://www.google.com/maps/place/Sabana+Fried+Chicken/data=!4m7!3m6!1s0x2e7883721c8487e7:0x87822eb8149a2bd4!8m2!3d-7.9889832!4d112.6164654!16s%2Fg%2F11g0tlp05l!19sChIJ54eEHHKDeC4R1CuaFLgugoc?authuser=0&hl=id&rclk=1","Sabana Fried Chicken","4,3","(181)","","","Restoran","·","","·","Jl. Merpati Utara No.32","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGhsZZjcpZNuxd9VTo6k0wnocMIipks95Qd0EQCd2cCp_UJwAseigbcxTsCWDsCKbrpl65plN_mq-zfd1e3lTpSha3I_FxGxvanA_G4eYOhwagaYkm2-QI1ucMB4rANAEwsCB4GEpoJ6Ax4=w121-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""ayam nya enak, gurih dan crispy, patut dicoba 👍👍""","","","","","","· Buka Min pukul 10.00"
